,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.custom_verify,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.external_song_info,music.binded_challenge_id,bodydance_score,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author
7,AR,7095004029444541702,1651934357,Igual siempre hay alguien que habla español 😂,6762873626850001926,Papryka,En Instagram soy igual de boludCOPADA @paprykaok,Popular creator,0,False,https://www.tiktok.com/@paprykaok/video/7095004029444541702?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095004029444541702&source=h5_m,1842405,602,1325,1190,298641,7095004017683630854,7095004017683630854,72,7095004017683630854,original sound - paprykaok,Papryka,6762873626850001926,Papryka,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095004015833942790.mp3,,False,False,[],0,0,,,,
0,AR,7097041374599597317,1652408716,Objeto o pastel?🤣 ig:danelikstar #parati,6805133215566316549,Danelik Star,"⬆️En Insta estoy siempre⬆️ 
⬇️❤️Seguime es gratis🙏❤️⬇️
🇦🇷Tucu-Star 🇦🇷
⬇️😱",,0,False,https://www.tiktok.com/@danelik.star/video/7097041374599597317?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097041374599597317&source=h5_m,1178889,1086,663,1861,103592,7097041316919462661,7097041316919462661,72,7097041316919462661,original sound - danelik.star,Danelik Star,6805133215566316549,Danelik Star,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097041355926506245.mp3,,False,False,[],0,0,,,,
1,AR,7081771946572123398,1648853522,#sepasa,6589292177452580870,majo,cring,,0,False,https://www.tiktok.com/@maajorozdolski/video/7081771946572123398?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081771946572123398&source=h5_m,2706833,929,4811,7891,223791,7001146369264159493,7001146369264159493,72,7001146369264159493,original sound - jase_rey,#vamosaverunapelícula,6839103156754007046,#vamosaverunapelícula,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7001146496989022981.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b01b2ad2dca8df5bd2ba7ce6d10bd252.json,False,False,[],0,0,,,,
2,AR,7083966091323559173,1649364385,#milipili #parati #fakebody #foryoupage #humor,301621450350993408,🤨,jodaa,,0,False,https://www.tiktok.com/@usernam3notf0und_/video/7083966091323559173?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083966091323559173&source=h5_m,6694764,7116,1180,2387,558082,7031357708913707781,7031357708913707781,72,7031357708913707781,use this if youre gay,alex ᥫ᭡,6597126785774190598,alex ᥫ᭡,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7031363534844267269.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/39e07a7a42c64fd5c7d6ccb461885bde.json,False,False,[],0,0,Drako Santino,No Ammends,use this if youre gay (Contains music from: No Ammends - Drako Santino),"Contains music from: ""No Ammends"""
3,CA,7098400024911957254,1652725048,the secrets out 🔑🔑 consistency with these things #motivation #transformation #fit #workout #weightloss,6664982729149431814,shauna jense | fitness 🌿,"HEALTHY BALANCED LIFESTYLE✨🤍
@shaunajensefitness

FATLOSS GUIDE⬇️⬇️",,0,False,https://www.tiktok.com/@shaunajensefitness/video/7098400024911957254?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098400024911957254&source=h5_m,1157406,287,579,1424,99151,7092887342226164522,7092887342226164522,72,7092887342226164522,about damn time x promiscuous,Adam Wright,6637851555402579974,Adam Wright,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7092887361075432235.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e2ffe046e3860e53417e5d7a6eac61f0.json,False,False,[],0,0,Nelly Furtado,Promiscuous,about damn time x promiscuous (Contains music from: Promiscuous - Nelly Furtado),"Contains music from: ""Promiscuous"""
4,AR,7094755485517139205,1651876488,"PARA VOS, FANÁTICO DE LA PALTA: Este pollo es todo lo que está bien 🥑 #avocado #saborestiktok #fyp",6807075292500722693,lasrecetasdesimon,"Si no sabes qué cocinar, yo te ayudo 😉
CEO en BURGERS 🍔",,0,False,https://www.tiktok.com/@lasrecetasdesimon/video/7094755485517139205?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094755485517139205&source=h5_m,12166423,5195,107121,168774,801659,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,,,,
5,AR,7103254061104778502,1653855217,#pegar un video de @scottsreality,6807523878450430982,Jere Montero,"ig:@jeremontero53 📸
info comercial: @monterojeremias53@gmail.com",,0,False,https://www.tiktok.com/@jeremontero53/video/7103254061104778502?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103254061104778502&source=h5_m,775736,260,2032,4561,105124,7103254050572978949,7103254050572978949,72,7103254050572978949,original sound - jeremontero53,Jere Montero,6807523878450430982,Jere Montero,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103254048714935046.mp3,,False,False,[],0,0,,,,
6,US,7097308507480821038,1652470909,dc @Spencer Wattenberg,5831967,charli d’amelio,,Verified account,0,False,https://www.tiktok.com/@charlidamelio/video/7097308507480821038?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097308507480821038&source=h5_m,22601158,34830,77213,293318,2461068,7095938597865671470,7095938597865671470,10036,7095938597865671470,We Not Humping - Remix,Monaleo & Flo Milli,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/f8fbfbc9ca7a448e8ac0c5b7f398a66e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/2947d74154a34450b975e0eabaab6b35,True,True,[],0,0,,,,
7,AR,7079204766118661382,1648255804,@luciaasolberg INSTAGRAM: belitorafaelgarcia #fyp,6969797328467723269,El Rafa,En memoria de Belito Rafael García.,,0,False,https://www.tiktok.com/@belitorafael/video/7079204766118661382?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079204766118661382&source=h5_m,7833949,5197,2801,5432,1595264,7046785068582668289,7046785068582668289,10033,7046785068582668289,"Yendo No, Llegando",Perro Primo & EL NOBA & R Jota,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/a49a98795e0f4ecd8265d4c214586aaf,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/454adbd4a4344c78bc55ac7c914cb352,True,True,[],0,0,,,,
0,CA,7096666458159123718,1652321424,SIUUUUUUU #Soccer #duet #fyp #cr7,6768590909447537670,Sara Aanounou,"self-made billionaire w dekchi🤠
send your video requests on insta 📩
@lunehatik",,0,False,https://www.tiktok.com/@sara.heba/video/7096666458159123718?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096666458159123718&source=h5_m,12910554,6120,10279,18819,1658629,7096666441922923269,7096666441922923269,72,7096666441922923269,original sound - sara.heba,Sara Aanounou,6768590909447537670,Sara Aanounou,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7096666432796166918.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6961366f62ad8a0823159a4e3b5a6e8f.json,False,False,[],0,0,,,,
1,AR,7095556222882958597,1652062928,Responder a @jasminherrera58editdedom gracias vuelva prontos 😁,112051179039162368,Mati Murguia,"BIENVENIDOS! ,SOMOS BOXFLIX (marca registrada)! Hacemos envíos en Buenos Aires😁",,0,False,https://www.tiktok.com/@boxflix/video/7095556222882958597?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095556222882958597&source=h5_m,2491864,6186,257,821,196718,7095556208542632709,7095556208542632709,72,7095556208542632709,original sound - boxflix,Mati Murguia,112051179039162368,Mati Murguia,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095556223965416197.mp3,,False,False,[],0,0,,,,
2,AR,7077650938990759174,1647894024,F 🙃,263453050068152320,Lautygram,"❣️en mi Instagram contesto todos los mensajes! ❣️
mi nuevo tema 👇🏼🧢",,0,False,https://www.tiktok.com/@lautyg_/video/7077650938990759174?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077650938990759174&source=h5_m,8190858,2266,3220,2304,768477,7077650939960019717,7077650939960019717,72,7077650939960019717,original sound - lautyg_,Lautygram,263453050068152320,Lautygram,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7077650942694263558.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/804869fb6d675d49451edb2822a181d3.json,False,False,[],0,0,,,,
3,AR,7077435856298020101,1647843948,estoy conforme con la forma de resolver de tiago #tiago #tiagopzk #lolla #lollapalooza #parati #fyp #fyppppppppppppppppppppppp #rusherymaria #comorusherymaria #comorusherylaamiga,196195049867640832,Viole Kaehler,"Actriz 🥵
instagram: violekaehler",,0,False,https://www.tiktok.com/@violekaehler.ok/video/7077435856298020101?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077435856298020101&source=h5_m,2651061,1194,1597,3672,359270,7077435789574949638,7077435789574949638,72,7077435789574949638,original sound - violekaehler.ok,Viole Kaehler,196195049867640832,Viole Kaehler,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7077435802128796422.mp3,,False,False,[],0,0,,,,
4,AR,7090230118634769669,1650822844,like para la parte dos q se viene re picado #lolameyer #lolameyerchorra #lolamento #polemica #argentina #foryoupage #foryou #parati #lolameyerstorytime,7089616307884983302,nuti,,,0,False,https://www.tiktok.com/@nutspolemicas/video/7090230118634769669?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090230118634769669&source=h5_m,5004048,1992,4913,1864,628551,7090230116827155205,7090230116827155205,72,7090230116827155205,original sound - nutspolemicas,nuti,7089616307884983302,nuti,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7090230118605540101.mp3,,False,False,[],0,0,,,,
5,AR,7075396990732946693,1647369236,TODA LA NOCHE #humor #comedia #challenge,6836141328573858822,lecaceres43,"Ig: @leancaceress
CBU: almas.canino.cuna.mp
BA 🇦🇷
Pedí tu video especial👇🏾",,0,False,https://www.tiktok.com/@leandrodamiancaceres/video/7075396990732946693?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075396990732946693&source=h5_m,3093321,1572,9415,17034,361238,6977715276250958597,6977715276250958597,73,6977715276250958597,Original Sound,Unknown,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6977715404781128454.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f58a073f3116ae252c6081bad8932e41.json,False,False,[],0,0,,,,
6,AR,7093482104561995013,1651580007,Liberación de la fascia toracolumbar (HERNIA DE DISCO L5/S1)👨🏻‍⚕️,6897226797370852357,Chiropractic Asmr👨🏻‍⚕️,"👨🏻‍⚕️Especialista en Traumatologia🦴
👇🏻Consultas al INSTAGRAM👇🏻",,0,False,https://www.tiktok.com/@chiropracticc/video/7093482104561995013?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093482104561995013&source=h5_m,13841330,4709,27246,28123,706070,7093482101010008838,7093482101010008838,72,7093482101010008838,original sound - chiropracticc,Chiropractic Asmr👨🏻‍⚕️,6897226797370852357,Chiropractic Asmr👨🏻‍⚕️,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7093482093715491590.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/090f5d4848d67f3176d61e4e96568ba7.json,False,False,[],0,0,,,,
7,CL,7102226988651285765,1653616085,🥲 lo que hay detrás del pole dance jdjshs 🍗 #pole,120123171072000000,Lau,she/her,,0,False,https://www.tiktok.com/@lauchuga/video/7102226988651285765?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102226988651285765&source=h5_m,3023695,2956,4411,5151,533408,7102226959563787013,7102226959563787013,72,7102226959563787013,original sound - lauchuga,Lau,120123171072000000,Lau,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102226957311429382.mp3,,False,False,[],0,0,,,,
0,AR,7088910999578758406,1650515714,hajsjsjsjs s desconocían,6958903193981436934,malena,♉️,,0,False,https://www.tiktok.com/@mmalealonso/video/7088910999578758406?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088910999578758406&source=h5_m,2268519,1362,4922,6104,409524,7088910943391976197,7088910943391976197,72,7088910943391976197,original sound - mmalealonso,malena,6958903193981436934,malena,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7088910907782351621.mp3,,False,False,[],0,0,,,,
1,AR,7094703881178893573,1651864473,Así es 🐕😂 @angeloopss ig: Pablitocastilloo,6806539500418171909,pablitocastilloo,"HOLAAAAAA 🤩
Soy vos o tu amig@ en un tiktok 💁🏽‍♀️🤍🙋🏽‍♂️",Verified account,0,False,https://www.tiktok.com/@pablitocastilloo/video/7094703881178893573?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094703881178893573&source=h5_m,9219597,8766,42157,76833,1074934,7094703874598963974,7094703874598963974,72,7094703874598963974,original sound - pablitocastilloo,pablitocastilloo,6806539500418171909,pablitocastilloo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7094703874170309381.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/077de3e095d684420cc5b0f431da197d.json,False,False,[],0,0,,,,
2,VE,7096212424210091269,1652215708,#stitch with @erinsamjo No tengo nada para decir al respecto 😀 #fypシ #venezuela #sofisama #sofimillerr,6766404950777676805,𝐒 𝐎 𝐅 𝐈,"🇻🇪
Contacto: sofimiller17@gmail.com
Spam=🚫
Actriz y cantante
Todas mis redes↓",,0,False,https://www.tiktok.com/@sofimillerr/video/7096212424210091269?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096212424210091269&source=h5_m,6068801,6400,11588,20020,864162,7096212419990653702,7096212419990653702,72,7096212419990653702,original sound - sofimillerr,𝐒 𝐎 𝐅 𝐈,6766404950777676805,𝐒 𝐎 𝐅 𝐈,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7096212435006212869.mp3,,False,False,[],0,0,,,,
3,AR,7101789923455307014,1653514320,Fua mi amor,6751748087369581573,Mateo Furtado,"INSTAGRAM↗️
Soy un genio",,0,False,https://www.tiktok.com/@mateofurtado_/video/7101789923455307014?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101789923455307014&source=h5_m,1059330,957,752,1173,192466,7090396398293699333,7090396398293699333,10036,7090396398293699333,Fua Mi Amor,Callejero Fino,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/81b9958399c24405b639e54447f3b46b,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/7a1400d19f67442eaada4d2b044b5924,False,True,[],0,0,,,,
4,AR,7103281413310401798,1653861585,ES O NO ES? JAJA @simonnattanael,6810455326334616582,Chuky,"JUGADOR PROFESIONAL DE FREE FIRE 💥
.
DIRECTOS CON CALLE👇👇",Verified account,0,False,https://www.tiktok.com/@chuky723_/video/7103281413310401798?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103281413310401798&source=h5_m,285193,146,40,104,42098,7103281417353726725,7103281417353726725,72,7103281417353726725,original sound - chuky723_,Chuky,6810455326334616582,Chuky,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103281414193220358.mp3,,False,False,[],0,0,,,,
5,AR,7095174615433006341,1651974075,ME OPERÉ 👃🏻 YT: momarda #rinoplastia #operacion,314613258483552256,momarda,"Actriz de Doblaje 🇦🇷
Instagram: @MomoOk
Youtube: momarda
📩 : info@momo-ok.com",,0,False,https://www.tiktok.com/@okmomo/video/7095174615433006341?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095174615433006341&source=h5_m,952812,70,50,110,86724,7070211881109179138,7070211881109179138,72,7070211881109179138,they trunna be subway surf,фэйри типо,7018126347223860226,фэйри типо,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7070211868912913153.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c2106ba80d81666f2b40f75c4a9331da.json,False,False,[],0,0,Heliqs,go in,they trunna be subway surf (Contains music from: go in - Heliqs),"Contains music from: ""go in"""
6,AR,7102941003975314693,1653782328,Un día normal en la carnicería 🥩 ig:laupapalardo ☕️ #fyp #humor #acting #carniceria #laupapalardo,6833169154599486469,Lautaro Papalardo,"📚Mi frase es: Me voy a hacer un té ☕️🍓
📬 Contacto al insta: laupapalardo",,0,False,https://www.tiktok.com/@laupapalardo/video/7102941003975314693?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102941003975314693&source=h5_m,615715,294,150,636,83900,7099583738534775558,7099583738534775558,72,7099583738534775558,original sound - gastiobeide,Gasti Obeide,6826399202152907781,Gasti Obeide,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099583758705478406.mp3,,False,False,[],0,0,,,,
7,AR,7088318835102584070,1650377838,pov: salís de primera picadora en un corto #hockey #salemal,6776994231484597253,Constanza,,,0,False,https://www.tiktok.com/@cotianco/video/7088318835102584070?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088318835102584070&source=h5_m,482151,88,351,27,25664,6991422370502167301,6991422370502167301,72,6991422370502167301,original sound - dies_06,❤️𝑫𝒊𝒆𝑺❤️,6834603964929229829,❤️𝑫𝒊𝒆𝑺❤️,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6991422549942946565.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e3cc722f4ce250b5053205a7a4a12e47.json,False,False,[],0,0,Fenix,Cero Sentimientos,original sound - dies_06 (Contains music from: Cero Sentimientos - Fenix),"Contains music from: ""Cero Sentimientos"""
0,EC,7098473254024695045,1652742099,Ay su reacción 😅 #fakebody⚠️ #humor,6919695049778103301,Indi Skovar,"Contacto: 

indiskovar@trendsetters.com 📮📥",,0,False,https://m.tiktok.com/v/7098473254024695045.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098473254024695045&source=h5_m,27746550,6555,1526,11661,1634736,7081344356355001131,7081344356355001131,10036,7081344356355001131,First Class,Jack Harlow,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/b0ef0fd6ebb14db5b4bf031c3e284c41,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e4b682e6a6cf4c58ad80e9a8330f53ef,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1618136917', 'external_song_key': 'apple_song_id'}]",0,0,,,,
1,AR,7098134427489864965,1652663209,ven cambios? :( #parati,6922162306436891654,RamiroBilbao,"tiktok me borro mi cuenta con +125k (@ramiibilbao)
📍Ros,Santa Fe",,0,False,https://m.tiktok.com/v/7098134427489864965.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098134427489864965&source=h5_m,297123,109,186,132,26673,7098134383781055238,7098134383781055238,72,7098134383781055238,original sound - ramiibilbaoo,RamiroBilbao,6922162306436891654,RamiroBilbao,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098134404966386438.mp3,,False,False,[],0,0,,,,
2,US,7079528374846131498,1648331149,#fpy #parati,6611878281405317125,⏯contenido nuevo todo los dias,Cindy hernandez,,0,False,https://m.tiktok.com/v/7079528374846131498.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079528374846131498&source=h5_m,11489068,11846,176331,5761,681354,7079528371927108398,7079528371927108398,72,7079528371927108398,original sound - recetasyreflexion,⏯contenido nuevo todo los dias,6611878281405317125,⏯contenido nuevo todo los dias,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7079528406626470702.mp3,,False,False,[],0,0,,,,
3,AR,7094755524540910854,1651876497,"Llevemos la chocotorta, a otro nivel: alfajorcitos helados! 🤤❤️ #chocotorta #receta",293977214893735936,Ailu Tokman,te tiro las mejores recetas 😍✨,Popular creator,0,False,https://m.tiktok.com/v/7094755524540910854.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094755524540910854&source=h5_m,10306238,2224,29953,93052,1185880,7081404214387148802,7081404214387148802,10033,7081404214387148802,As It Was,Harry Styles,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/e699783897654046896f169cb2309b7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/616d44d29c8948ee81c935f5ad1ae371,False,True,[],0,0,,,,
4,DE,7102080162086374661,1653581897,Shoutot to @Kylie Jenner  🤙🏽,6615256719474491398,Enrique,"Instagram & YouTube👆🏽
📧business@enriquestory.com
✨aesthetic design✨
🇩🇪🇪🇸",,0,False,https://m.tiktok.com/v/7102080162086374661.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102080162086374661&source=h5_m,7508738,2704,4576,267,1207256,6807984440287955717,6807984440287955717,72,6807984440287955717,how would they know bad girls club,Chris Gleason,6761450355433620486,Chris Gleason,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1662107053367333.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9b53bc588c4d8ef5a51f11d257a6db88.json,False,False,[],0,0,Heliqs,THEY ARE GONNA KNOW,how would they know bad girls club (Contains music from: THEY ARE GONNA KNOW - Heliqs),"Contains music from: ""THEY ARE GONNA KNOW"""
5,US,7073298664994704682,1646880681,😂😂 #eonicoint #fyp,6810629848026137606,𝔼𝕠𝕟𝕚𝕔𝕠𝕚𝕟𝕥,Nomas,,0,False,https://m.tiktok.com/v/7073298664994704682.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073298664994704682&source=h5_m,12766343,7773,64376,6210,1746970,7073298638277004075,7073298638277004075,72,7073298638277004075,original sound - eonicoint,𝔼𝕠𝕟𝕚𝕔𝕠𝕚𝕟𝕥,6810629848026137606,𝔼𝕠𝕟𝕚𝕔𝕠𝕚𝕟𝕥,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7073298665368046382.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/550f7d710bc332912cffe48bfa7a3060.json,False,False,[],0,0,,,,
6,AR,7084731380709526789,1649542568,Las cuatro generaciones 🤍 #maveni #abuela #bisabuela @Giselle Paola,6810825492422607877,Yanina cardone,"Deja de stalkearme y seguime
Fan de la comida y molestar a mis amigas",,0,False,https://m.tiktok.com/v/7084731380709526789.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084731380709526789&source=h5_m,1800344,560,409,806,116531,7084731371029039878,7084731371029039878,72,7084731371029039878,original sound - yaninacardone,Yanina cardone,6810825492422607877,Yanina cardone,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7084731364688038662.mp3,,False,False,[],0,0,,,,
7,AR,7083639286582512902,1649288296,BUENAS NOCHES 💋 #fypppppppppppppp #viral #teamo #universe #feliz #argentina🇦🇷 #fypシ #challenge #fyppppppppppppppppppppppp #aparescoenparati #sangrejaponesa #eugeniasuarez #lachinasuarez #chinasuarez #fyp #tiktok,6891415698549507078,Sangrejaponesa,"LLEGAMOS A LOS 90K???🙈
Fans❤️",,0,False,https://m.tiktok.com/v/7083639286582512902.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083639286582512902&source=h5_m,1087471,550,86,37,63719,7076255404568610818,7076255404568610818,10033,7076255404568610818,cuatro veinte,Emilia,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/111e822056b944a5861affcc90f21727,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/57e40bc0f22d47e29f93cc5a9f02ea4d,False,True,[],0,0,,,,
0,MX,7090650936334437637,1650920824,Parte 1 preventiva en el perfil #Fitness #fit #defensapersonal #feminismo #foryou #viral #acoso #agresor #trends #trendingsong #acosado #secuestrador #secuestrofallido #foryoupage #acosocallegero #auto #secuestrochallenge #mujeres #mujer #onlyinmycalvins #pv #pvp,6989648427244143621,SenseiFranciscoLopez,"Coach de defensa personal🎖
Judo Black belt Sho Dan🥋
México 🇲🇽",Popular creator,0,False,https://m.tiktok.com/v/7090650936334437637.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090650936334437637&source=h5_m,61907934,31251,87695,148533,6269256,7090650919435586310,7090650919435586310,72,7090650919435586310,original sound - senseifranciscolopez,SenseiFranciscoLopez,6989648427244143621,SenseiFranciscoLopez,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7090650909738322694.mp3,,False,False,[],0,0,,,,
1,AR,7095428111742897414,1652033096,El back,6779045459497714694,Juli,"Caí en la trampa
Instagram: juli.nas",,0,False,https://m.tiktok.com/v/7095428111742897414.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095428111742897414&source=h5_m,1550700,303,282,805,119948,7095428101869406981,7095428101869406981,72,7095428101869406981,original sound - juli.nas,Juli,6779045459497714694,Juli,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095428106969729797.mp3,,False,False,[],0,0,,,,
